id,tweet_id,url,created_at
57,294588905829838848,https://peepcode.com/products/emberjs,2013-01-24 23:34:03.102824
58,294589565606457344,https://peepcode.com/products/emberjs,2013-01-24 23:36:40.469709
59,294591569502285824,https://peepcode.com/products/emberjs,2013-01-24 23:44:38.163958
60,294592307850801152,https://peepcode.com/products/emberjs,2013-01-24 23:47:34.198275
61,294593353515933698,https://peepcode.com/products/emberjs,2013-01-24 23:51:43.504463
62,294594049611034624,https://peepcode.com/products/emberjs,2013-01-24 23:54:29.476481
63,294596715770695680,https://peepcode.com/products/emberjs,2013-01-25 00:05:05.161823
64,294597207129202689,https://peepcode.com/products/emberjs,2013-01-25 00:07:02.287725
65,294597461438238720,http://flic.kr/p/dPqwbj,2013-01-25 00:08:02.929689
66,294600927149711360,http://m.yelp.com/biz/rockit-bar-and-grill-chicago,2013-01-25 00:21:49.225257
67,294601019629903872,http://4sq.com/Wj9ZiN,2013-01-25 00:22:11.290606
68,294601478700683264,http://4sq.com/SJ0ARg,2013-01-25 00:24:00.716915
69,294602134954074115,http://4sq.com/V18aW2,2013-01-25 00:26:37.219022
70,294602721498132480,https://peepcode.com/products/emberjs,2013-01-25 00:28:57.04119
71,294606263717883905,http://instagr.am/p/U4xFqvBseK/,2013-01-25 00:43:01.58777
72,294608196390223872,http://4sq.com/XzS5nY,2013-01-25 00:50:42.355688
73,294609087021326336,http://fb.me/2fKyKyfJn,2013-01-25 00:54:14.686599
74,294609574378483713,http://bit.ly/10FfLd2,2013-01-25 00:56:10.868689
75,294619424898547714,https://peepcode.com/products/emberjs,2013-01-25 01:35:19.665752
76,294626112703692801,https://peepcode.com/products/emberjs,2013-01-25 02:01:53.934247
77,294626684467027969,https://github.com/abelaska/nodejs-emberjs-mongodb,2013-01-25 02:04:10.303687
78,294697619161219072,http://goo.gl/4D7FP,2013-01-25 06:46:02.397317
79,294707646366380032,https://peepcode.com/products/emberjs,2013-01-25 07:25:53.037158
80,294712153695473664,http://sco.lt/5RG3jF,2013-01-25 07:43:47.68944
81,294719253314154497,https://peepcode.com/products/emberjs,2013-01-25 08:12:00.386825
82,294730841131720704,http://meetu.ps/v63lY,2013-01-25 08:58:03.120308
83,294742688568311808,http://zendesk.com/careers,2013-01-25 09:45:07.801006
84,294752204663955456,http://zendesk.com/careers,2013-01-25 10:22:56.568547
85,294752952445456384,http://zendesk.com/careers,2013-01-25 10:25:54.8644
86,294765101792231424,https://peepcode.com/products/emberjs,2013-01-25 11:14:11.490723
87,294776068919918593,http://bit.ly/11UOtEM,2013-01-25 11:57:46.2681
88,294826939942834176,http://confreaks.com/videos/759-rubymidwest2011-keynote-architecture-the-lost-years,2013-01-25 15:19:54.893048
89,294830595119398913,https://speakerdeck.com/machty/emblem-dot-js-ember-targeting-indentation-based-templates,2013-01-25 15:34:26.32123
90,294836568336773120,http://bit.ly/14dpITD,2013-01-25 15:58:10.499556
91,294839331313557504,https://peepcode.com/products/emberjs,2013-01-25 16:09:09.215216
92,294894339023335424,https://npmjs.org/package/emblem,2013-01-25 19:47:44.057532
